je_package	je_class	je_test_method	je_test_path	je_test_doc	noxu_status	noxu_test_path	noxu_test_method	effort_estimate	priority	notes
com/sleepycat/je/util	DebugRecordTest	testDebugLogging	test/com/sleepycat/je/util/DebugRecordTest.java		NOT-PORTED			medium	medium	no matching test by name (snake=debug_logging); behaviour-level check needed
com/sleepycat/je/util	HexFormatterTest	testFormatLong	test/com/sleepycat/je/util/HexFormatterTest.java		NOT-PORTED			medium	medium	no matching test by name (snake=format_long); behaviour-level check needed
com/sleepycat/je/util	LogFileCorruptionTest	testConfig	test/com/sleepycat/je/util/LogFileCorruptionTest.java	Test config via EnvironmentConfig.	NOT-PORTED			medium	medium	no matching test by name (snake=config); behaviour-level check needed
com/sleepycat/je/util	LogFileCorruptionTest	testConfigChange	test/com/sleepycat/je/util/LogFileCorruptionTest.java		NOT-PORTED			medium	medium	no matching test by name (snake=config_change); behaviour-level check needed
com/sleepycat/je/util	LogFileCorruptionTest	testDataCorruptWithVerifier	test/com/sleepycat/je/util/LogFileCorruptionTest.java		NOT-PORTED			medium	medium	no matching test by name (snake=data_corrupt_with_verifier); behaviour-level check needed
com/sleepycat/je/util	LogFileCorruptionTest	testDataCorruptWithoutVerifier	test/com/sleepycat/je/util/LogFileCorruptionTest.java		NOT-PORTED			medium	medium	no matching test by name (snake=data_corrupt_without_verifier); behaviour-level check needed
com/sleepycat/je/util	PropUtilTest	testDurationToMillis	test/com/sleepycat/je/util/PropUtilTest.java		NOT-PORTED			medium	medium	no matching test by name (snake=duration_to_millis); behaviour-level check needed
com/sleepycat/je/util	PropUtilTest	testMillisToDuration	test/com/sleepycat/je/util/PropUtilTest.java		NOT-PORTED			medium	medium	no matching test by name (snake=millis_to_duration); behaviour-level check needed
com/sleepycat/je/util	PropUtilTest	testParseDuration	test/com/sleepycat/je/util/PropUtilTest.java		NOT-PORTED			medium	medium	no matching test by name (snake=parse_duration); behaviour-level check needed
com/sleepycat/je/util	PropUtilTest	testFormatDuration	test/com/sleepycat/je/util/PropUtilTest.java		NOT-PORTED			medium	medium	no matching test by name (snake=format_duration); behaviour-level check needed
com/sleepycat/je/util	VerifyLogTest	testVerify	test/com/sleepycat/je/util/VerifyLogTest.java		NOT-PORTED			medium	medium	no matching test by name (snake=verify); behaviour-level check needed
