je_package	je_class	je_test_method	je_test_path	je_test_doc	noxu_status	noxu_test_path	noxu_test_method	effort_estimate	priority	notes
com/sleepycat/je/utilint	FileStoreInfoTest	testJava6	test/com/sleepycat/je/utilint/FileStoreInfoTest.java	Test when running on Java 6.	OUT-OF-SCOPE			medium	medium	wave10-a OOS; noxu uses fs2 directly for free-disk queries and does not have a Java-version-detecting FileStoreInfo facade
com/sleepycat/je/utilint	FileStoreInfoTest	testJava7	test/com/sleepycat/je/utilint/FileStoreInfoTest.java	Test when running on Java 7 or later.	OUT-OF-SCOPE			medium	medium	wave10-a OOS; noxu uses fs2 directly for free-disk queries and does not have a Java-version-detecting FileStoreInfo facade
com/sleepycat/je/utilint	LoggerUtilsTest	testLoggerLevelsRWEnv	test/com/sleepycat/je/utilint/LoggerUtilsTest.java	If a logging config file is specified, this test cannot expect the logging properties to have default settings.	OUT-OF-SCOPE			medium	medium	wave10-a OOS; noxu uses the `log` crate; per-environment java.util.logging Handlers and Levels are not modelled
com/sleepycat/je/utilint	LoggerUtilsTest	testLoggerLevelsROEnv	test/com/sleepycat/je/utilint/LoggerUtilsTest.java	If a logging config file is specified, this test cannot expect the logging properties to have default settings.	OUT-OF-SCOPE			medium	medium	wave10-a OOS; noxu uses the `log` crate; per-environment java.util.logging Handlers and Levels are not modelled
com/sleepycat/je/utilint	LoggerUtilsTest	testHandlerLevels	test/com/sleepycat/je/utilint/LoggerUtilsTest.java	If a logging config file is specified, this test cannot expect the logging properties to have default settings.	OUT-OF-SCOPE			medium	medium	wave10-a OOS; noxu uses the `log` crate; per-environment java.util.logging Handlers and Levels are not modelled
com/sleepycat/je/utilint	LoggerUtilsTest	testPropertiesSetting	test/com/sleepycat/je/utilint/LoggerUtilsTest.java	If a logging config file is specified, this test cannot expect the logging properties to have default settings.	OUT-OF-SCOPE			medium	medium	wave10-a OOS; noxu uses the `log` crate; per-environment java.util.logging Handlers and Levels are not modelled
com/sleepycat/je/utilint	LoggerUtilsTest	testPropertiesAndParamSetting	test/com/sleepycat/je/utilint/LoggerUtilsTest.java	Start the process and check the exit value.	OUT-OF-SCOPE			medium	medium	wave10-a OOS; noxu uses the `log` crate; per-environment java.util.logging Handlers and Levels are not modelled
com/sleepycat/je/utilint	LoggerUtilsTest	testMutableConfig	test/com/sleepycat/je/utilint/LoggerUtilsTest.java	Start the process and check the exit value.	OUT-OF-SCOPE			medium	medium	wave10-a OOS; noxu uses the `log` crate; per-environment java.util.logging Handlers and Levels are not modelled
com/sleepycat/je/utilint	LoggerUtilsTest	testConfiguredHandler	test/com/sleepycat/je/utilint/LoggerUtilsTest.java	Set up two environments with configured handlers, and make sure that they only log records from the appropriate environment.	OUT-OF-SCOPE			medium	medium	wave10-a OOS; noxu uses the `log` crate; per-environment java.util.logging Handlers and Levels are not modelled
com/sleepycat/je/utilint	LongAvgRateMapStatTest	testCreateStat	test/com/sleepycat/je/utilint/LongAvgRateMapStatTest.java		OUT-OF-SCOPE			medium	medium	wave10-a OOS; same rationale as AtomicLongMapStatTest
com/sleepycat/je/utilint	LongAvgRateMapStatTest	testRemoveStat	test/com/sleepycat/je/utilint/LongAvgRateMapStatTest.java		OUT-OF-SCOPE			medium	medium	wave10-a OOS; same rationale as AtomicLongMapStatTest
com/sleepycat/je/utilint	LongAvgRateMapStatTest	testCopy	test/com/sleepycat/je/utilint/LongAvgRateMapStatTest.java		PORTED-EQUIVALENT	crates/noxu-db/src/cache_mode.rs	test_copy	small	medium	name-match heuristic; 5 candidate Noxu tests
com/sleepycat/je/utilint	LongAvgRateMapStatTest	testComputeInterval	test/com/sleepycat/je/utilint/LongAvgRateMapStatTest.java		OUT-OF-SCOPE			medium	medium	wave10-a OOS; same rationale as AtomicLongMapStatTest
com/sleepycat/je/utilint	LongAvgRateMapStatTest	testNegate	test/com/sleepycat/je/utilint/LongAvgRateMapStatTest.java		OUT-OF-SCOPE			medium	medium	wave10-a OOS; same rationale as AtomicLongMapStatTest
com/sleepycat/je/utilint	LongAvgRateMapStatTest	getMap	test/com/sleepycat/je/utilint/LongAvgRateMapStatTest.java		OUT-OF-SCOPE			medium	medium	wave10-a OOS; same rationale as AtomicLongMapStatTest
com/sleepycat/je/utilint	LongAvgRateStatTest	testCopy	test/com/sleepycat/je/utilint/LongAvgRateStatTest.java		PORTED-EQUIVALENT	crates/noxu-db/src/cache_mode.rs	test_copy	small	medium	name-match heuristic; 5 candidate Noxu tests
com/sleepycat/je/utilint	LongAvgRateStatTest	testComputeInterval	test/com/sleepycat/je/utilint/LongAvgRateStatTest.java		OUT-OF-SCOPE			medium	medium	wave10-a OOS; noxu does not expose a LongAvgRateStat statistic type
com/sleepycat/je/utilint	LongAvgRateTest	testConstructorPeriodMillis	test/com/sleepycat/je/utilint/LongAvgRateTest.java		OUT-OF-SCOPE			medium	medium	wave10-a OOS; same rationale as LongAvgRateStatTest
com/sleepycat/je/utilint	LongAvgRateTest	testConstructorReportTimeUnit	test/com/sleepycat/je/utilint/LongAvgRateTest.java		OUT-OF-SCOPE			medium	medium	wave10-a OOS; same rationale as LongAvgRateStatTest
com/sleepycat/je/utilint	LongAvgRateTest	testMinPeriod	test/com/sleepycat/je/utilint/LongAvgRateTest.java	Test behavior relative to MIN_PERIOD	OUT-OF-SCOPE			medium	medium	wave10-a OOS; same rationale as LongAvgRateStatTest
com/sleepycat/je/utilint	LongAvgRateTest	testAdd	test/com/sleepycat/je/utilint/LongAvgRateTest.java		PORTED-EQUIVALENT	crates/noxu-cleaner/src/db_file_summary.rs	test_add	small	medium	name-match heuristic; 5 candidate Noxu tests
com/sleepycat/je/utilint	LongAvgRateTest	testAddAverageNullArg	test/com/sleepycat/je/utilint/LongAvgRateTest.java		OUT-OF-SCOPE			medium	medium	wave10-a OOS; same rationale as LongAvgRateStatTest
com/sleepycat/je/utilint	LongAvgRateTest	testAddAverage	test/com/sleepycat/je/utilint/LongAvgRateTest.java		OUT-OF-SCOPE			medium	medium	wave10-a OOS; same rationale as LongAvgRateStatTest
com/sleepycat/je/utilint	LongAvgRateTest	testCopyLatest	test/com/sleepycat/je/utilint/LongAvgRateTest.java		OUT-OF-SCOPE			medium	medium	wave10-a OOS; same rationale as LongAvgRateStatTest
com/sleepycat/je/utilint	LongAvgRateTest	testClear	test/com/sleepycat/je/utilint/LongAvgRateTest.java		PORTED-EQUIVALENT	crates/noxu-cleaner/src/expiration_tracker.rs	test_clear	small	medium	name-match heuristic; 11 candidate Noxu tests
com/sleepycat/je/utilint	LongAvgRateTest	testCopy	test/com/sleepycat/je/utilint/LongAvgRateTest.java		PORTED-EQUIVALENT	crates/noxu-db/src/cache_mode.rs	test_copy	small	medium	name-match heuristic; 5 candidate Noxu tests
com/sleepycat/je/utilint	LongAvgRateTest	testGetFormattedValue	test/com/sleepycat/je/utilint/LongAvgRateTest.java		OUT-OF-SCOPE			medium	medium	wave10-a OOS; same rationale as LongAvgRateStatTest
com/sleepycat/je/utilint	LongAvgRateTest	testIsNotSet	test/com/sleepycat/je/utilint/LongAvgRateTest.java		OUT-OF-SCOPE			medium	medium	wave10-a OOS; same rationale as LongAvgRateStatTest
com/sleepycat/je/utilint	LongDiffStatTest	testGet	test/com/sleepycat/je/utilint/LongDiffStatTest.java		OUT-OF-SCOPE			medium	medium	wave10-a OOS; noxu does not expose a LongDiffStat statistic type
com/sleepycat/je/utilint	LongDiffStatTest	testClear	test/com/sleepycat/je/utilint/LongDiffStatTest.java		PORTED-EQUIVALENT	crates/noxu-cleaner/src/expiration_tracker.rs	test_clear	small	medium	name-match heuristic; 11 candidate Noxu tests
com/sleepycat/je/utilint	LongDiffStatTest	testCopy	test/com/sleepycat/je/utilint/LongDiffStatTest.java		PORTED-EQUIVALENT	crates/noxu-db/src/cache_mode.rs	test_copy	small	medium	name-match heuristic; 5 candidate Noxu tests
com/sleepycat/je/utilint	LongDiffStatTest	testGetFormattedValue	test/com/sleepycat/je/utilint/LongDiffStatTest.java		OUT-OF-SCOPE			medium	medium	wave10-a OOS; noxu does not expose a LongDiffStat statistic type
com/sleepycat/je/utilint	LongDiffStatTest	testIsNotSet	test/com/sleepycat/je/utilint/LongDiffStatTest.java		OUT-OF-SCOPE			medium	medium	wave10-a OOS; noxu does not expose a LongDiffStat statistic type
com/sleepycat/je/utilint	StoppableThreadTest	testBasic	test/com/sleepycat/je/utilint/StoppableThreadTest.java		PORTED-EQUIVALENT	crates/noxu-rep/src/vlsn/vlsn_bucket.rs	test_basic	small	medium	name-match heuristic
