je_package	je_class	je_test_method	je_test_path	je_test_doc	noxu_status	noxu_test_path	noxu_test_method	effort_estimate	priority	notes
com/sleepycat/je/dbi	DbCursorDuplicateTest	testDuplicateReplacementFailureWithComparisonFunction1	test/com/sleepycat/je/dbi/DbCursorDuplicateTest.java	When using a duplicate comparator that does not compare all bytes, attempting to change the data for a duplicate data item should work when a byte not compared is changed.	NOT-PORTED			medium	critical	no matching test by name (snake=duplicate_replacement_failure_with_comparison_function1); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorDuplicateTest	testDuplicateReplacementFailureWithComparisonFunction2	test/com/sleepycat/je/dbi/DbCursorDuplicateTest.java	When using a duplicate comparator that compares all bytes, attempting to change the data for a duplicate data item should cause an error.	NOT-PORTED			medium	critical	no matching test by name (snake=duplicate_replacement_failure_with_comparison_function2); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorDuplicateTest	testGetNextDup	test/com/sleepycat/je/dbi/DbCursorDuplicateTest.java	Create a bunch of random duplicate data.	NOT-PORTED			medium	critical	no matching test by name (snake=get_next_dup); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorDuplicateTest	testGetPrevDup	test/com/sleepycat/je/dbi/DbCursorDuplicateTest.java	Create a bunch of random duplicate data.	PORTED-EQUIVALENT	crates/noxu-db/tests/sorted_dup_test.rs	test_get_prev_dup	small	critical	name-match heuristic
com/sleepycat/je/dbi	DbCursorDuplicateTest	testGetNextNoDup	test/com/sleepycat/je/dbi/DbCursorDuplicateTest.java	Create a bunch of random duplicate data.	NOT-PORTED			medium	critical	no matching test by name (snake=get_next_no_dup); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorDuplicateTest	testGetPrevNoDup	test/com/sleepycat/je/dbi/DbCursorDuplicateTest.java	Create a bunch of random duplicate data.	NOT-PORTED			medium	critical	no matching test by name (snake=get_prev_no_dup); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorDuplicateTest	testIllegalDuplicateCreation	test/com/sleepycat/je/dbi/DbCursorDuplicateTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=illegal_duplicate_creation); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorDuplicateValidationTest	testValidateCursors	test/com/sleepycat/je/dbi/DbCursorDuplicateValidationTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=validate_cursors); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorSearchTest	testSimpleSearchKey	test/com/sleepycat/je/dbi/DbCursorSearchTest.java	Put a small number of data items into the database then make sure we can retrieve them with getSearchKey.	NOT-PORTED			medium	critical	no matching test by name (snake=simple_search_key); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorSearchTest	testSimpleDeleteAndSearchKey	test/com/sleepycat/je/dbi/DbCursorSearchTest.java	Put a small number of data items into the database then make sure we can retrieve them with getSearchKey.	NOT-PORTED			medium	critical	no matching test by name (snake=simple_delete_and_search_key); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorSearchTest	testLargeSearchKey	test/com/sleepycat/je/dbi/DbCursorSearchTest.java	Put a large number of data items into the database, then make sure we can retrieve them with getSearchKey.	NOT-PORTED			medium	critical	no matching test by name (snake=large_search_key); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorSearchTest	testLargeDeleteAndSearchKey	test/com/sleepycat/je/dbi/DbCursorSearchTest.java	Put a large number of data items into the database, then make sure we can retrieve them with getSearchKey.	NOT-PORTED			medium	critical	no matching test by name (snake=large_delete_and_search_key); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorSearchTest	testLargeSearchKeyDuplicates	test/com/sleepycat/je/dbi/DbCursorSearchTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=large_search_key_duplicates); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorSearchTest	testSimpleSearchBothWithPartialDbt	test/com/sleepycat/je/dbi/DbCursorSearchTest.java	Put a small number of data items into the database then make sure we can retrieve them with getSearchKey.	NOT-PORTED			medium	critical	no matching test by name (snake=simple_search_both_with_partial_dbt); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorSearchTest	testGetSearchBothNoDuplicatesAllowedSR9522	test/com/sleepycat/je/dbi/DbCursorSearchTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=get_search_both_no_duplicates_allowed_sr9522); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testSimpleGetPut	test/com/sleepycat/je/dbi/DbCursorTest.java	Put a small number of data items into the database in a specific order and ensure that they read back in ascending order.	NOT-PORTED			medium	critical	no matching test by name (snake=simple_get_put); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testCursorAdvance	test/com/sleepycat/je/dbi/DbCursorTest.java	Test the internal Cursor.advanceCursor() entrypoint.	NOT-PORTED			medium	critical	no matching test by name (snake=cursor_advance); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testSimpleGetPutBackwards	test/com/sleepycat/je/dbi/DbCursorTest.java	Put a small number of data items into the database in a specific order and ensure that they read back in descending order.	NOT-PORTED			medium	critical	no matching test by name (snake=simple_get_put_backwards); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testSimpleGetPut2	test/com/sleepycat/je/dbi/DbCursorTest.java	Put a small number of data items into the database in a specific order and ensure that they read back in descending order.	NOT-PORTED			medium	critical	no matching test by name (snake=simple_get_put2); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testSimpleGetPutNextKeyForwardTraverse	test/com/sleepycat/je/dbi/DbCursorTest.java	Iterate through each of the keys in the list of "simple keys".	NOT-PORTED			medium	critical	no matching test by name (snake=simple_get_put_next_key_forward_traverse); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testSimpleGetPutPrevKeyForwardTraverse	test/com/sleepycat/je/dbi/DbCursorTest.java	Iterate through each of the keys in the list of "simple keys".	NOT-PORTED			medium	critical	no matching test by name (snake=simple_get_put_prev_key_forward_traverse); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testSimpleGetPutPrevKeyBackwardsTraverse	test/com/sleepycat/je/dbi/DbCursorTest.java	Iterate through each of the keys in the list of "simple keys".	NOT-PORTED			medium	critical	no matching test by name (snake=simple_get_put_prev_key_backwards_traverse); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testSimpleGetPutNextKeyBackwardsTraverse	test/com/sleepycat/je/dbi/DbCursorTest.java	Iterate through each of the keys in the list of "simple keys".	NOT-PORTED			medium	critical	no matching test by name (snake=simple_get_put_next_key_backwards_traverse); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testSimpleReplace	test/com/sleepycat/je/dbi/DbCursorTest.java	Put a small number of data items into the database in a specific order and ensure that they read back in descending order.	NOT-PORTED			medium	critical	no matching test by name (snake=simple_replace); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testLargeGetPutPrevKeyForwardTraverse	test/com/sleepycat/je/dbi/DbCursorTest.java	Insert N_KEYS data items into a tree.	NOT-PORTED			medium	critical	no matching test by name (snake=large_get_put_prev_key_forward_traverse); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testLargeCount	test/com/sleepycat/je/dbi/DbCursorTest.java	Insert N_KEYS data items into a tree.	NOT-PORTED			medium	critical	no matching test by name (snake=large_count); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testLargeReplace	test/com/sleepycat/je/dbi/DbCursorTest.java	Insert a bunch of key/data pairs.	NOT-PORTED			medium	critical	no matching test by name (snake=large_replace); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testLargeGetPutNextKeyBackwardsTraverse	test/com/sleepycat/je/dbi/DbCursorTest.java	Insert N_KEYS data items into a tree.	NOT-PORTED			medium	critical	no matching test by name (snake=large_get_put_next_key_backwards_traverse); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testLargeGetPutNextKeyForwardTraverse	test/com/sleepycat/je/dbi/DbCursorTest.java	Insert N_KEYS data items into a tree.	NOT-PORTED			medium	critical	no matching test by name (snake=large_get_put_next_key_forward_traverse); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testLargeGetPutPrevKeyBackwardsTraverse	test/com/sleepycat/je/dbi/DbCursorTest.java	Insert N_KEYS data items into a tree.	NOT-PORTED			medium	critical	no matching test by name (snake=large_get_put_prev_key_backwards_traverse); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testLargeGetPutBothKeyForwardTraverse	test/com/sleepycat/je/dbi/DbCursorTest.java	Insert N_KEYS data items into a tree.	NOT-PORTED			medium	critical	no matching test by name (snake=large_get_put_both_key_forward_traverse); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testLargeGetPutBothKeyBackwardsTraverse	test/com/sleepycat/je/dbi/DbCursorTest.java	Insert N_KEYS data items into a tree.	NOT-PORTED			medium	critical	no matching test by name (snake=large_get_put_both_key_backwards_traverse); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testLargeGetPutRandomKeyForwardTraverse	test/com/sleepycat/je/dbi/DbCursorTest.java	Insert N_KEYS data items into a tree.	NOT-PORTED			medium	critical	no matching test by name (snake=large_get_put_random_key_forward_traverse); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testLargeGetPutRandomKeyBackwardsTraverse	test/com/sleepycat/je/dbi/DbCursorTest.java	Insert N_KEYS data items into a tree.	NOT-PORTED			medium	critical	no matching test by name (snake=large_get_put_random_key_backwards_traverse); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testLargeGetForwardTraverseWithNormalComparisonFunction	test/com/sleepycat/je/dbi/DbCursorTest.java	Insert N_KEYS data items into a tree.	NOT-PORTED			medium	critical	no matching test by name (snake=large_get_forward_traverse_with_normal_comparison_function); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testLargeGetForwardTraverseWithReverseComparisonFunction	test/com/sleepycat/je/dbi/DbCursorTest.java	Insert N_KEYS data items into a tree.	NOT-PORTED			medium	critical	no matching test by name (snake=large_get_forward_traverse_with_reverse_comparison_function); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testNullKeyAndDataParams	test/com/sleepycat/je/dbi/DbCursorTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=null_key_and_data_params); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testCursorOutOfBoundsBackwards	test/com/sleepycat/je/dbi/DbCursorTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=cursor_out_of_bounds_backwards); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testCursorOutOfBoundsForwards	test/com/sleepycat/je/dbi/DbCursorTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=cursor_out_of_bounds_forwards); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testTwiceClosedCursor	test/com/sleepycat/je/dbi/DbCursorTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=twice_closed_cursor); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testTreeSplittingWithDeletedIdKey	test/com/sleepycat/je/dbi/DbCursorTest.java		NOT-PORTED			large	critical	no matching test by name (snake=tree_splitting_with_deleted_id_key); behaviour-level check needed
com/sleepycat/je/dbi	DbCursorTest	testTreeSplittingWithDeletedIdKeyWithUserComparison	test/com/sleepycat/je/dbi/DbCursorTest.java		NOT-PORTED			large	critical	no matching test by name (snake=tree_splitting_with_deleted_id_key_with_user_comparison); behaviour-level check needed
com/sleepycat/je/dbi	DbEnvPoolTest	testCanonicalEnvironmentName	test/com/sleepycat/je/dbi/DbEnvPoolTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=canonical_environment_name); behaviour-level check needed
com/sleepycat/je/dbi	DbEnvPoolTest	testSharedCacheEnv	test/com/sleepycat/je/dbi/DbEnvPoolTest.java	Test that SharedCache Environments really shares cache.	NOT-PORTED			medium	critical	no matching test by name (snake=shared_cache_env); behaviour-level check needed
com/sleepycat/je/dbi	DbTreeTest	testDbLookup	test/com/sleepycat/je/dbi/DbTreeTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=db_lookup); behaviour-level check needed
com/sleepycat/je/dbi	DeleteUpdateWithoutReadTest	testNoReadDups	test/com/sleepycat/je/dbi/DeleteUpdateWithoutReadTest.java	Checks that deletions and updates can be performed without reading the old record, when it is not in cache.	NOT-PORTED			medium	critical	no matching test by name (snake=no_read_dups); behaviour-level check needed
com/sleepycat/je/dbi	DeleteUpdateWithoutReadTest	testNoFetch	test/com/sleepycat/je/dbi/DeleteUpdateWithoutReadTest.java	Checks that deletions and updates can be performed without reading the old record, when it is not in cache.	NOT-PORTED			medium	critical	no matching test by name (snake=no_fetch); behaviour-level check needed
com/sleepycat/je/dbi	DeleteUpdateWithoutReadTest	testFetch	test/com/sleepycat/je/dbi/DeleteUpdateWithoutReadTest.java	Checks that deletions and updates can be performed without reading the old record, when it is not in cache.	NOT-PORTED			medium	critical	no matching test by name (snake=fetch); behaviour-level check needed
com/sleepycat/je/dbi	DiskOrderedScanTest	testScanArgChecks	test/com/sleepycat/je/dbi/DiskOrderedScanTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=scan_arg_checks); behaviour-level check needed
com/sleepycat/je/dbi	DiskOrderedScanTest	testScanPermutations	test/com/sleepycat/je/dbi/DiskOrderedScanTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=scan_permutations); behaviour-level check needed
com/sleepycat/je/dbi	DiskOrderedScanTest	testLargeScan	test/com/sleepycat/je/dbi/DiskOrderedScanTest.java	Checks that a 3 level (or larger) Btree can be scanned.	NOT-PORTED			medium	critical	no matching test by name (snake=large_scan); behaviour-level check needed
com/sleepycat/je/dbi	DiskOrderedScanTest	testLowMemoryLargeCount	test/com/sleepycat/je/dbi/DiskOrderedScanTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=low_memory_large_count); behaviour-level check needed
com/sleepycat/je/dbi	DiskOrderedScanTest	testInterruptedDiskOrderedScan	test/com/sleepycat/je/dbi/DiskOrderedScanTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=interrupted_disk_ordered_scan); behaviour-level check needed
com/sleepycat/je/dbi	DiskOrderedScanTest	testDeleteOneDuringScan	test/com/sleepycat/je/dbi/DiskOrderedScanTest.java	Checks that a 3 level (or larger) Btree can be scanned.	NOT-PORTED			medium	critical	no matching test by name (snake=delete_one_during_scan); behaviour-level check needed
com/sleepycat/je/dbi	DiskOrderedScanTest	testDeleteAllDuringScan	test/com/sleepycat/je/dbi/DiskOrderedScanTest.java	Checks that a consumer thread performing deletions does not cause a deadlock.	NOT-PORTED			medium	critical	no matching test by name (snake=delete_all_during_scan); behaviour-level check needed
com/sleepycat/je/dbi	DiskOrderedScanTest	testBlockedProducerKeysOnly	test/com/sleepycat/je/dbi/DiskOrderedScanTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=blocked_producer_keys_only); behaviour-level check needed
com/sleepycat/je/dbi	DiskOrderedScanTest	testBlockedProducerKeysAndData	test/com/sleepycat/je/dbi/DiskOrderedScanTest.java		NOT-PORTED			medium	critical	no matching test by name (snake=blocked_producer_keys_and_data); behaviour-level check needed
